"Plot Title: 2021995"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 2021995, SEN S/N: 9719173)","Water Content, m³/m³ (LGR S/N: 2021995, SEN S/N: 20152220)"
1063,06/28/18 08:50:54 PM,63.732,0.0896
1064,06/28/18 09:50:54 PM,62.577,0.0887
1065,06/28/18 10:50:54 PM,61.506,0.0887
1066,06/28/18 11:50:54 PM,60.647,0.0881
1067,06/29/18 12:50:54 AM,59.702,0.0881
1068,06/29/18 01:50:54 AM,58.626,0.0875
1069,06/29/18 02:50:54 AM,57.549,0.0869
1070,06/29/18 03:50:54 AM,56.556,0.0863
1071,06/29/18 04:50:54 AM,55.602,0.0863
1072,06/29/18 05:50:54 AM,54.734,0.0863
1073,06/29/18 06:50:54 AM,54.037,0.0857
1074,06/29/18 07:50:54 AM,53.472,0.0857
1075,06/29/18 08:50:54 AM,56.122,0.0863
1076,06/29/18 09:50:54 AM,61.162,0.0863
1077,06/29/18 10:50:54 AM,68.956,0.0869
1078,06/29/18 11:50:54 AM,71.190,0.0875
1079,06/29/18 12:50:54 PM,70.459,0.0881
1080,06/29/18 01:50:54 PM,69.085,0.0896
1081,06/29/18 02:50:54 PM,68.657,0.0896
1082,06/29/18 03:50:54 PM,68.698,0.0893
1083,06/29/18 04:50:54 PM,69.129,0.0881
1084,06/29/18 05:50:54 PM,66.857,0.0869
1085,06/29/18 06:50:54 PM,65.359,0.0863
1086,06/29/18 07:50:54 PM,63.990,0.0857
1087,06/29/18 08:50:54 PM,62.533,0.0850
1088,06/29/18 09:50:54 PM,61.205,0.0844
1089,06/29/18 10:50:54 PM,60.003,0.0841
1090,06/29/18 11:50:54 PM,58.798,0.0835
1091,06/30/18 12:50:54 AM,57.765,0.0829
1092,06/30/18 01:50:54 AM,56.815,0.0829
1093,06/30/18 02:50:54 AM,55.776,0.0822
1094,06/30/18 03:50:54 AM,54.909,0.0822
1095,06/30/18 04:50:54 AM,54.126,0.0822
1096,06/30/18 05:50:54 AM,53.427,0.0816
1097,06/30/18 06:50:54 AM,52.817,0.0816
1098,06/30/18 07:50:54 AM,52.466,0.0810
1099,06/30/18 08:50:54 AM,55.256,0.0822
1100,06/30/18 09:50:54 AM,59.788,0.0829
1101,06/30/18 10:50:54 AM,66.429,0.0835
1102,06/30/18 11:50:54 AM,69.942,0.0841
1103,06/30/18 12:50:54 PM,70.329,0.0850
1104,06/30/18 01:50:54 PM,69.213,0.0857
1105,06/30/18 02:50:54 PM,68.013,0.0857
1106,06/30/18 03:50:54 PM,67.586,0.0857
1107,06/30/18 04:50:54 PM,68.056,0.0844
1108,06/30/18 05:50:54 PM,65.745,0.0835
1109,06/30/18 06:50:54 PM,64.332,0.0829
1110,06/30/18 07:50:54 PM,63.005,0.0829
1111,06/30/18 08:50:54 PM,61.761,0.0816
1112,06/30/18 09:50:54 PM,60.517,0.0810
1113,06/30/18 10:50:54 PM,59.358,0.0810
1114,06/30/18 11:50:54 PM,58.282,0.0803
1115,07/01/18 12:50:54 AM,57.290,0.0797
1116,07/01/18 01:50:54 AM,56.295,0.0794
1117,07/01/18 02:50:54 AM,55.342,0.0787
1118,07/01/18 03:50:54 AM,54.516,0.0787
1119,07/01/18 04:50:54 AM,53.690,0.0781
1120,07/01/18 05:50:54 AM,52.992,0.0781
1121,07/01/18 06:50:54 AM,52.423,0.0781
1122,07/01/18 07:50:54 AM,51.940,0.0775
1123,07/01/18 08:50:54 AM,54.691,0.0787
1124,07/01/18 09:50:54 AM,59.616,0.0797
1125,07/01/18 10:50:54 AM,66.558,0.0803
1126,07/01/18 11:50:54 AM,70.803,0.0810
1127,07/01/18 12:50:54 PM,70.587,0.0816
1128,07/01/18 01:50:54 PM,68.999,0.0835
1129,07/01/18 02:50:54 PM,68.527,0.0841
1130,07/01/18 03:50:54 PM,68.614,0.0835
1131,07/01/18 04:50:54 PM,69.386,0.0822
1132,07/01/18 05:50:54 PM,66.729,0.0810
1133,07/01/18 06:50:54 PM,65.145,0.0803
1134,07/01/18 07:50:54 PM,63.689,0.0797
1135,07/01/18 08:50:54 PM,62.148,0.0794
1136,07/01/18 09:50:54 PM,60.690,0.0787
1137,07/01/18 10:50:54 PM,59.358,0.0781
1138,07/01/18 11:50:54 PM,58.152,0.0768
1139,07/02/18 12:50:54 AM,56.988,0.0768
1140,07/02/18 01:50:54 AM,56.079,0.0768
1141,07/02/18 02:50:54 AM,55.125,0.0762
1142,07/02/18 03:50:54 AM,54.300,0.0758
1143,07/02/18 04:50:54 AM,53.472,0.0758
1144,07/02/18 05:50:54 AM,52.729,0.0758
1145,07/02/18 06:50:54 AM,52.203,0.0752
1146,07/02/18 07:50:54 AM,51.852,0.0752
1147,07/02/18 08:50:54 AM,54.648,0.0758
1148,07/02/18 09:50:54 AM,59.659,0.0768
1149,07/02/18 10:50:54 AM,66.643,0.0775
1150,07/02/18 11:50:54 AM,70.158,0.0781
1151,07/02/18 12:50:54 PM,70.673,0.0797
1152,07/02/18 01:50:54 PM,69.300,0.0803
1153,07/02/18 02:50:54 PM,69.557,0.0810
1154,07/02/18 03:50:54 PM,69.386,0.0803
1155,07/02/18 04:50:54 PM,69.985,0.0797
1156,07/02/18 05:50:54 PM,67.329,0.0787
1157,07/02/18 06:50:54 PM,65.701,0.0775
1158,07/02/18 07:50:54 PM,64.161,0.0768
1159,07/02/18 08:50:54 PM,62.704,0.0762
1160,07/02/18 09:50:54 PM,61.290,0.0758
1161,07/02/18 10:50:54 PM,60.003,0.0752
1162,07/02/18 11:50:54 PM,58.885,0.0752
1163,07/03/18 12:50:54 AM,57.850,0.0745
1164,07/03/18 01:50:54 AM,56.858,0.0745
1165,07/03/18 02:50:54 AM,55.992,0.0738
1166,07/03/18 03:50:54 AM,55.213,0.0732
1167,07/03/18 04:50:54 AM,54.516,0.0725
1168,07/03/18 05:50:54 AM,53.994,0.0725
1169,07/03/18 06:50:54 AM,53.515,0.0725
1170,07/03/18 07:50:54 AM,53.121,0.0725
1171,07/03/18 08:50:54 AM,56.035,0.0732
1172,07/03/18 09:50:54 AM,60.904,0.0745
1173,07/03/18 10:50:54 AM,66.515,0.0752
1174,07/03/18 11:50:54 AM,70.803,0.0758
1175,07/03/18 12:50:54 PM,70.673,0.0768
1176,07/03/18 01:50:54 PM,70.286,0.0787
1177,07/03/18 02:50:54 PM,69.814,0.0787
1178,07/03/18 03:50:54 PM,69.042,0.0781
1179,07/03/18 04:50:54 PM,67.413,0.0768
1180,07/03/18 05:50:54 PM,66.900,0.0758
1181,07/03/18 06:50:54 PM,65.959,0.0758
1182,07/03/18 07:50:54 PM,64.760,0.0752
1183,07/03/18 08:50:54 PM,63.347,0.0745
1184,07/03/18 09:50:54 PM,62.276,0.0738
1185,07/03/18 10:50:54 PM,60.991,0.0738
1186,07/03/18 11:50:54 PM,59.830,0.0725
1187,07/04/18 12:50:54 AM,58.669,0.0722
1188,07/04/18 01:50:54 AM,57.765,0.0722
1189,07/04/18 02:50:54 AM,56.772,0.0715
1190,07/04/18 03:50:54 AM,55.992,0.0715
1191,07/04/18 04:50:54 AM,55.256,0.0708
1192,07/04/18 05:50:54 AM,54.561,0.0708
1193,07/04/18 06:50:54 AM,53.994,0.0702
1194,07/04/18 07:50:54 AM,53.602,0.0702
1195,07/04/18 08:50:54 AM,56.512,0.0715
1196,07/04/18 09:50:54 AM,61.248,0.0725
1197,07/04/18 10:50:54 AM,68.657,0.0732
1198,07/04/18 11:50:54 AM,72.178,0.0745
1199,07/04/18 12:50:54 PM,69.343,0.0745
1200,07/04/18 01:50:54 PM,67.885,0.0745
1201,07/04/18 02:50:54 PM,66.857,0.0745
1202,07/04/18 03:50:54 PM,68.013,0.0752
1203,07/04/18 04:50:54 PM,69.386,0.0745
1204,07/04/18 05:50:54 PM,67.627,0.0745
1205,07/04/18 06:50:54 PM,66.130,0.0738
1206,07/04/18 07:50:54 PM,64.418,0.0732
1207,07/04/18 08:50:54 PM,62.875,0.0722
1208,07/04/18 09:50:54 PM,61.720,0.0722
1209,07/04/18 10:50:54 PM,60.647,0.0715
1210,07/04/18 11:50:54 PM,59.916,0.0715
1211,07/05/18 12:50:54 AM,59.099,0.0708
1212,07/05/18 01:50:54 AM,58.195,0.0702
1213,07/05/18 02:50:54 AM,57.247,0.0695
1214,07/05/18 03:50:54 AM,56.426,0.0695
1215,07/05/18 04:50:54 AM,55.733,0.0695
1216,07/05/18 05:50:54 AM,55.081,0.0691
1217,07/05/18 06:50:54 AM,54.648,0.0691
1218,07/05/18 07:50:54 AM,54.865,0.0691
1219,07/05/18 08:50:54 AM,57.376,0.0695
1220,07/05/18 09:50:54 AM,61.590,0.0702
1221,07/05/18 10:50:54 AM,69.557,0.0715
1222,07/05/18 11:50:54 AM,69.771,0.0722
1223,07/05/18 12:50:54 PM,66.985,0.0715
1224,07/05/18 01:50:54 PM,67.757,0.0725
1225,07/05/18 02:50:54 PM,67.028,0.0725
1226,07/05/18 03:50:54 PM,65.574,0.0722
1227,07/05/18 04:50:54 PM,65.273,0.0722
1228,07/05/18 05:50:54 PM,64.674,0.0715
1229,07/05/18 06:50:54 PM,64.288,0.0708
1230,07/05/18 07:50:54 PM,63.133,0.0708
1231,07/05/18 08:50:54 PM,62.019,0.0708
1232,07/05/18 09:50:54 PM,60.861,0.0702
1233,07/05/18 10:50:54 PM,59.830,0.0695
1234,07/05/18 11:50:54 PM,58.755,0.0691
1235,07/06/18 12:50:54 AM,57.807,0.0684
1236,07/06/18 01:50:54 AM,56.944,0.0684
1237,07/06/18 02:50:54 AM,56.208,0.0678
1238,07/06/18 03:50:54 AM,55.515,0.0678
1239,07/06/18 04:50:54 AM,54.820,0.0671
1240,07/06/18 05:50:54 AM,54.212,0.0671
1241,07/06/18 06:50:54 AM,53.776,0.0671
1242,07/06/18 07:50:54 AM,53.472,0.0664
1243,07/06/18 08:50:54 AM,56.251,0.0678
1244,07/06/18 09:50:54 AM,61.506,0.0691
1245,07/06/18 10:50:54 AM,69.643,0.0695
1246,07/06/18 11:50:54 AM,72.437,0.0708
1247,07/06/18 12:50:54 PM,68.698,0.0708
1248,07/06/18 01:50:54 PM,69.300,0.0715
1249,07/06/18 02:50:54 PM,69.557,0.0725
1250,07/06/18 03:50:54 PM,68.956,0.0725
1251,07/06/18 04:50:54 PM,68.871,0.0722
1252,07/06/18 05:50:54 PM,67.842,0.0715
1253,07/06/18 06:50:54 PM,66.772,0.0708
1254,07/06/18 07:50:54 PM,65.530,0.0702
1255,07/06/18 08:50:54 PM,63.819,0.0691
1256,07/06/18 09:50:54 PM,62.276,0.0684
1257,07/06/18 10:50:54 PM,60.818,0.0678
1258,07/06/18 11:50:54 PM,59.445,0.0671
1259,07/07/18 12:50:54 AM,58.325,0.0664
1260,07/07/18 01:50:54 AM,57.333,0.0660
1261,07/07/18 02:50:54 AM,56.469,0.0660
1262,07/07/18 03:50:54 AM,55.733,0.0660
1263,07/07/18 04:50:54 AM,55.168,0.0653
1264,07/07/18 05:50:54 AM,54.473,0.0653
1265,07/07/18 06:50:54 AM,54.037,0.0653
1266,07/07/18 07:50:54 AM,53.820,0.0653
1267,07/07/18 08:50:54 AM,56.340,0.0660
1268,07/07/18 09:50:54 AM,61.677,0.0671
1269,07/07/18 10:50:54 AM,66.515,0.0684
1270,07/07/18 11:50:54 AM,65.444,0.0684
1271,07/07/18 12:50:54 PM,65.916,0.0691
1272,07/07/18 01:50:54 PM,66.857,0.0702
1273,07/07/18 02:50:54 PM,67.372,0.0708
1274,07/07/18 03:50:54 PM,67.028,0.0708
1275,07/07/18 04:50:54 PM,65.273,0.0695
1276,07/07/18 05:50:54 PM,63.903,0.0691
1277,07/07/18 06:50:54 PM,62.105,0.0671
1278,07/07/18 07:50:54 PM,60.775,0.0671
1279,07/07/18 08:50:54 PM,59.873,0.0671
1280,07/07/18 09:50:54 PM,59.014,0.0671
1281,07/07/18 10:50:54 PM,57.979,0.0660
1282,07/07/18 11:50:54 PM,56.988,0.0660
1283,07/08/18 12:50:54 AM,56.122,0.0653
1284,07/08/18 01:50:54 AM,55.386,0.0653
1285,07/08/18 02:50:54 AM,54.691,0.0653
1286,07/08/18 03:50:54 AM,54.037,0.0653
1287,07/08/18 04:50:54 AM,53.427,0.0646
1288,07/08/18 05:50:54 AM,52.817,0.0646
1289,07/08/18 06:50:54 AM,52.378,0.0646
1290,07/08/18 07:50:54 AM,52.115,0.0646
1291,07/08/18 08:50:54 AM,52.947,0.0653
1292,07/08/18 09:50:54 AM,57.031,0.0664
1293,07/08/18 10:50:54 AM,65.102,0.0678
1294,07/08/18 11:50:54 AM,67.329,0.0684
1295,07/08/18 12:50:54 PM,68.356,0.0708
1296,07/08/18 01:50:54 PM,66.686,0.0715
1297,07/08/18 02:50:54 PM,64.888,0.0708
1298,07/08/18 03:50:54 PM,62.533,0.0695
1299,07/08/18 04:50:54 PM,61.376,0.0691
1300,07/08/18 05:50:54 PM,60.260,0.0691
1301,07/08/18 06:50:54 PM,59.445,0.0702
1302,07/08/18 07:50:54 PM,58.798,0.0702
1303,07/08/18 08:50:54 PM,58.109,0.0702
1304,07/08/18 09:50:54 PM,57.420,0.0702
1305,07/08/18 10:50:54 PM,56.815,0.0695
1306,07/08/18 11:50:54 PM,56.208,0.0695
1307,07/09/18 12:50:54 AM,55.647,0.0695
1308,07/09/18 01:50:54 AM,55.081,0.0695
1309,07/09/18 02:50:54 AM,54.387,0.0695
1310,07/09/18 03:50:54 AM,53.645,0.0691
1311,07/09/18 04:50:54 AM,52.947,0.0691
1312,07/09/18 05:50:54 AM,52.291,0.0691
1313,07/09/18 06:50:54 AM,51.721,0.0691
1314,07/09/18 07:50:54 AM,51.325,0.0684
1315,07/09/18 08:50:54 AM,52.903,0.0695
1316,07/09/18 09:50:54 AM,57.765,0.0708
1317,07/09/18 10:50:54 AM,64.632,0.0722
1318,07/09/18 11:50:54 AM,68.614,0.0732
1319,07/09/18 12:50:54 PM,68.657,0.0752
1320,07/09/18 01:50:54 PM,68.443,0.0768
1321,07/09/18 02:50:54 PM,68.785,0.0775
1322,07/09/18 03:50:54 PM,68.400,0.0775
1323,07/09/18 04:50:54 PM,68.614,0.0775
1324,07/09/18 05:50:54 PM,66.985,0.0768
1325,07/09/18 06:50:54 PM,65.530,0.0752
1326,07/09/18 07:50:54 PM,64.204,0.0752
1327,07/09/18 08:50:54 PM,63.090,0.0752
1328,07/09/18 09:50:54 PM,61.848,0.0752
1329,07/09/18 10:50:54 PM,60.561,0.0745
1330,07/09/18 11:50:54 PM,59.315,0.0732
1331,07/10/18 12:50:54 AM,58.282,0.0725
1332,07/10/18 01:50:54 AM,57.376,0.0725
1333,07/10/18 02:50:54 AM,56.556,0.0715
1334,07/10/18 03:50:54 AM,55.776,0.0715
1335,07/10/18 04:50:54 AM,55.125,0.0702
1336,07/10/18 05:50:54 AM,54.561,0.0702
1337,07/10/18 06:50:54 AM,54.300,0.0702
1338,07/10/18 07:50:54 AM,54.169,0.0702
1339,07/10/18 08:50:54 AM,56.251,0.0708
1340,07/10/18 09:50:54 AM,61.506,0.0715
1341,07/10/18 10:50:54 AM,67.372,0.0722
1342,07/10/18 11:50:54 AM,70.243,0.0725
1343,07/10/18 12:50:54 PM,68.828,0.0732
1344,07/10/18 01:50:54 PM,68.742,0.0745
1345,07/10/18 02:50:54 PM,66.686,0.0732
1346,07/10/18 03:50:54 PM,55.168,0.2546
1347,07/10/18 04:50:54 PM,55.299,0.2254
1348,07/10/18 05:50:54 PM,56.035,0.2012
1349,07/10/18 06:50:54 PM,56.685,0.1898
1350,07/10/18 07:50:54 PM,56.988,0.1836
1351,07/10/18 08:50:54 PM,56.901,0.1793
1352,07/10/18 09:50:54 PM,56.556,0.1765
1353,07/10/18 10:50:54 PM,56.079,0.1738
1354,07/10/18 11:50:54 PM,55.515,0.1714
1355,07/11/18 12:50:54 AM,54.909,0.1695
1356,07/11/18 01:50:54 AM,54.387,0.1677
1357,07/11/18 02:50:54 AM,53.820,0.1656
1358,07/11/18 03:50:54 AM,53.298,0.1642
1359,07/11/18 04:50:54 AM,52.817,0.1629
1360,07/11/18 05:50:54 AM,52.423,0.1615
1361,07/11/18 06:50:54 AM,52.115,0.1604
1362,07/11/18 07:50:54 AM,51.852,0.1590
1363,07/11/18 08:50:54 AM,53.209,0.1577
1364,07/11/18 09:50:54 AM,57.463,0.1551
1365,07/11/18 10:50:54 AM,62.791,0.1532
1366,07/11/18 11:50:54 AM,62.276,0.1519
1367,07/11/18 12:50:54 PM,61.761,0.1503
1368,07/11/18 01:50:54 PM,62.105,0.1490
1369,07/11/18 02:50:54 PM,61.162,0.1475
1370,07/11/18 03:50:54 PM,60.132,0.1479
1371,07/11/18 04:50:54 PM,59.702,0.1466
1372,07/11/18 05:50:54 PM,59.272,0.1455
1373,07/11/18 06:50:54 PM,58.755,0.1446
1374,07/11/18 07:50:54 PM,58.152,0.1434
1375,07/11/18 08:50:54 PM,57.506,0.1430
1376,07/11/18 09:50:54 PM,56.901,0.1421
1377,07/11/18 10:50:54 PM,56.340,0.1416
1378,07/11/18 11:50:54 PM,55.863,0.1405
1379,07/12/18 12:50:54 AM,55.429,0.1400
1380,07/12/18 01:50:54 AM,54.909,0.1391
1381,07/12/18 02:50:54 AM,54.604,0.1387
1382,07/12/18 03:50:54 AM,54.212,0.1382
1383,07/12/18 04:50:54 AM,53.733,0.1375
1384,07/12/18 05:50:54 AM,53.298,0.1366
1385,07/12/18 06:50:54 AM,52.860,0.1361
1386,07/12/18 07:50:54 AM,52.860,0.1357
1387,07/12/18 08:50:54 AM,53.865,0.1352
1388,07/12/18 09:50:54 AM,55.776,0.1342
1389,07/12/18 10:50:54 AM,58.626,0.1331
1390,07/12/18 11:50:54 AM,60.260,0.1321
1391,07/12/18 12:50:54 PM,61.075,0.1317
1392,07/12/18 01:50:54 PM,60.561,0.1307
1393,07/12/18 02:50:54 PM,61.547,0.1302
1394,07/12/18 03:50:54 PM,60.904,0.1290
1395,07/12/18 04:50:54 PM,61.119,0.1285
1396,07/12/18 05:50:54 PM,61.119,0.1281
1397,07/12/18 06:50:54 PM,60.733,0.1276
1398,07/12/18 07:50:54 PM,59.916,0.1276
1399,07/12/18 08:50:54 PM,59.099,0.1276
1400,07/12/18 09:50:54 PM,58.152,0.2335
1401,07/12/18 10:50:54 PM,57.376,0.1898
1402,07/12/18 11:50:54 PM,56.728,0.1769
1403,07/13/18 12:50:54 AM,56.035,0.1695
1404,07/13/18 01:50:54 AM,55.386,0.1648
1405,07/13/18 02:50:54 AM,54.777,0.1608
1406,07/13/18 03:50:54 AM,54.343,0.1581
1407,07/13/18 04:50:54 AM,53.776,0.1562
1408,07/13/18 05:50:54 AM,53.209,0.1538
1409,07/13/18 06:50:54 AM,52.729,0.1523
1410,07/13/18 07:50:54 AM,52.335,0.1508
1411,07/13/18 08:50:54 AM,53.427,0.1490
1412,07/13/18 09:50:54 AM,56.858,0.1470
1413,07/13/18 10:50:54 AM,61.506,0.1450
1414,07/13/18 11:50:54 AM,61.290,0.1434
1415,07/13/18 12:50:54 PM,62.447,0.1421
1416,07/13/18 01:50:54 PM,63.219,0.1400
1417,07/13/18 02:50:54 PM,62.919,0.1391
1418,07/13/18 03:50:54 PM,62.748,0.1375
1419,07/13/18 04:50:54 PM,62.875,0.1361
1420,07/13/18 05:50:54 PM,62.362,0.1352
1421,07/13/18 06:50:54 PM,61.804,0.1347
1422,07/13/18 07:50:54 PM,60.904,0.1342
1423,07/13/18 08:50:54 PM,60.089,0.1342
1424,07/13/18 09:50:54 PM,59.315,0.1335
1425,07/13/18 10:50:54 PM,58.582,0.1331
1426,07/13/18 11:50:54 PM,57.893,0.1335
1427,07/14/18 12:50:54 AM,57.290,0.1321
1428,07/14/18 01:50:54 AM,56.512,0.1317
1429,07/14/18 02:50:54 AM,55.863,0.1312
1430,07/14/18 03:50:54 AM,55.342,0.1312
1431,07/14/18 04:50:54 AM,54.777,0.1307
1432,07/14/18 05:50:54 AM,54.169,0.1302
1433,07/14/18 06:50:54 AM,53.645,0.1302
1434,07/14/18 07:50:54 AM,53.253,0.1297
1435,07/14/18 08:50:54 AM,54.604,0.1297
1436,07/14/18 09:50:54 AM,58.885,0.1285
1437,07/14/18 10:50:54 AM,64.760,0.1276
1438,07/14/18 11:50:54 AM,66.301,0.1271
1439,07/14/18 12:50:54 PM,67.372,0.1266
1440,07/14/18 01:50:54 PM,66.814,0.1256
1441,07/14/18 02:50:54 PM,66.429,0.1242
1442,07/14/18 03:50:54 PM,66.985,0.1229
1443,07/14/18 04:50:54 PM,67.242,0.1219
1444,07/14/18 05:50:54 PM,66.301,0.1209
1445,07/14/18 06:50:54 PM,65.230,0.1204
1446,07/14/18 07:50:54 PM,63.946,0.1194
1447,07/14/18 08:50:54 PM,62.875,0.1194
1448,07/14/18 09:50:54 PM,61.934,0.1189
1449,07/14/18 10:50:54 PM,61.075,0.1184
1450,07/14/18 11:50:54 PM,60.474,0.1179
1451,07/15/18 12:50:54 AM,59.873,0.1179
1452,07/15/18 01:50:54 AM,59.272,0.1174
1453,07/15/18 02:50:54 AM,58.798,0.1169
1454,07/15/18 03:50:54 AM,58.368,0.1169
1455,07/15/18 04:50:54 AM,57.979,0.1164
1456,07/15/18 05:50:54 AM,57.592,0.1159
1457,07/15/18 06:50:54 AM,57.247,0.1159
1458,07/15/18 07:50:54 AM,57.074,0.1153
1459,07/15/18 08:50:54 AM,57.074,0.1153
1460,07/15/18 09:50:54 AM,57.549,0.1148
1461,07/15/18 10:50:54 AM,57.722,0.1148
1462,07/15/18 11:50:54 AM,59.185,0.1143
1463,07/15/18 12:50:54 PM,60.217,0.1138
1464,07/15/18 01:50:54 PM,61.677,0.1133
1465,07/15/18 02:50:54 PM,62.620,0.1128
1466,07/15/18 03:50:54 PM,63.304,0.1122
1467,07/15/18 04:50:54 PM,62.406,0.1117
1468,07/15/18 05:50:54 PM,61.290,0.1112
1469,07/15/18 06:50:54 PM,60.433,0.1107
1470,07/15/18 07:50:54 PM,59.788,0.1101
1471,07/15/18 08:50:54 PM,59.185,0.1096
1472,07/15/18 09:50:54 PM,58.455,0.1096
1473,07/15/18 10:50:54 PM,57.636,0.1091
1474,07/15/18 11:50:54 PM,56.858,0.1091
1475,07/16/18 12:50:54 AM,56.122,0.1091
1476,07/16/18 01:50:54 AM,55.647,0.1085
1477,07/16/18 02:50:54 AM,55.038,0.1080
1478,07/16/18 03:50:54 AM,54.387,0.1080
1479,07/16/18 04:50:54 AM,53.733,0.1080
1480,07/16/18 05:50:54 AM,53.166,0.1080
1481,07/16/18 06:50:54 AM,52.729,0.1075
1482,07/16/18 07:50:54 AM,52.423,0.1075
1483,07/16/18 08:50:54 AM,53.776,0.1075
1484,07/16/18 09:50:54 AM,58.325,0.1069
1485,07/16/18 10:50:54 AM,64.974,0.1075
1486,07/16/18 11:50:54 AM,65.188,0.1075
1487,07/16/18 12:50:54 PM,63.604,0.1069
1488,07/16/18 01:50:54 PM,63.819,0.1064
1489,07/16/18 02:50:54 PM,64.375,0.1064
1490,07/16/18 03:50:54 PM,63.903,0.1058
1491,07/16/18 04:50:54 PM,63.433,0.1085
1492,07/16/18 05:50:54 PM,62.704,0.1047
1493,07/16/18 06:50:54 PM,61.677,0.1047
1494,07/16/18 07:50:54 PM,60.733,0.1036
1495,07/16/18 08:50:54 PM,59.745,0.1031
1496,07/16/18 09:50:54 PM,58.669,0.1031
1497,07/16/18 10:50:54 PM,57.722,0.1025
1498,07/16/18 11:50:54 PM,57.074,0.1025
1499,07/17/18 12:50:54 AM,56.512,0.1020
1500,07/17/18 01:50:54 AM,55.992,0.1020
1501,07/17/18 02:50:54 AM,55.472,0.1020
1502,07/17/18 03:50:54 AM,54.995,0.1014
1503,07/17/18 04:50:54 AM,54.561,0.1014
1504,07/17/18 05:50:54 AM,54.126,0.1009
1505,07/17/18 06:50:54 AM,53.776,0.1009
1506,07/17/18 07:50:54 AM,53.690,0.1009
1507,07/17/18 08:50:54 AM,55.256,0.1009
1508,07/17/18 09:50:54 AM,58.798,0.1009
1509,07/17/18 10:50:54 AM,65.102,0.1009
1510,07/17/18 11:50:54 AM,66.130,0.1009
1511,07/17/18 12:50:54 PM,68.698,0.1009
1512,07/17/18 01:50:54 PM,68.356,0.1009
1513,07/17/18 02:50:54 PM,67.714,0.1009
1514,07/17/18 03:50:54 PM,67.199,0.0998
1515,07/17/18 04:50:54 PM,67.028,0.0992
1516,07/17/18 05:50:54 PM,65.359,0.0981
1517,07/17/18 06:50:54 PM,63.732,0.0975
1518,07/17/18 07:50:54 PM,62.748,0.0969
1519,07/17/18 08:50:54 PM,61.462,0.0963
1520,07/17/18 09:50:54 PM,60.217,0.0961
1521,07/17/18 10:50:54 PM,59.014,0.0955
1522,07/17/18 11:50:54 PM,57.979,0.0955
1523,07/18/18 12:50:54 AM,57.031,0.0949
1524,07/18/18 01:50:54 AM,56.295,0.0943
1525,07/18/18 02:50:54 AM,55.647,0.0943
1526,07/18/18 03:50:54 AM,55.081,0.0937
1527,07/18/18 04:50:54 AM,54.561,0.0937
1528,07/18/18 05:50:54 AM,54.082,0.0932
1529,07/18/18 06:50:54 AM,53.733,0.0932
1530,07/18/18 07:50:54 AM,53.515,0.0926
1531,07/18/18 08:50:54 AM,55.081,0.0932
1532,07/18/18 09:50:54 AM,59.401,0.0932
1533,07/18/18 10:50:54 AM,65.745,0.0937
1534,07/18/18 11:50:54 AM,68.484,0.0937
1535,07/18/18 12:50:54 PM,69.901,0.0937
1536,07/18/18 01:50:54 PM,68.227,0.0937
1537,07/18/18 02:50:54 PM,68.785,0.0937
1538,07/18/18 03:50:54 PM,68.871,0.0937
1539,07/18/18 04:50:54 PM,68.571,0.0926
1540,07/18/18 05:50:54 PM,67.456,0.0920
1541,07/18/18 06:50:54 PM,65.959,0.0914
1542,07/18/18 07:50:54 PM,64.632,0.0908
1543,07/18/18 08:50:54 PM,63.219,0.0896
1544,07/18/18 09:50:54 PM,61.977,0.0893
1545,07/18/18 10:50:54 PM,60.818,0.0893
1546,07/18/18 11:50:54 PM,59.830,0.0887
1547,07/19/18 12:50:54 AM,59.014,0.0881
1548,07/19/18 01:50:54 AM,58.325,0.0875
1549,07/19/18 02:50:54 AM,57.722,0.0875
1550,07/19/18 03:50:54 AM,57.117,0.0869
1551,07/19/18 04:50:54 AM,56.469,0.0869
1552,07/19/18 05:50:54 AM,55.906,0.0863
1553,07/19/18 06:50:54 AM,55.558,0.0863
1554,07/19/18 07:50:54 AM,55.515,0.0863
1555,07/19/18 08:50:54 AM,57.290,0.0863
1556,07/19/18 09:50:54 AM,62.362,0.0863
1557,07/19/18 10:50:54 AM,68.443,0.0869
1558,07/19/18 11:50:54 AM,70.201,0.0869
1559,07/19/18 12:50:54 PM,71.748,0.0869
1560,07/19/18 01:50:54 PM,71.317,0.0875
1561,07/19/18 02:50:54 PM,71.103,0.0893
1562,07/19/18 03:50:54 PM,71.361,0.0887
1563,07/19/18 04:50:54 PM,70.887,0.0881
1564,07/19/18 05:50:54 PM,69.728,0.0875
1565,07/19/18 06:50:54 PM,68.443,0.0863
1566,07/19/18 07:50:54 PM,66.814,0.0857
1567,07/19/18 08:50:54 PM,65.316,0.0844
1568,07/19/18 09:50:54 PM,64.161,0.0844
1569,07/19/18 10:50:54 PM,63.005,0.0835
1570,07/19/18 11:50:54 PM,61.977,0.0835
1571,07/20/18 12:50:54 AM,61.032,0.0835
1572,07/20/18 01:50:54 AM,60.132,0.0829
1573,07/20/18 02:50:54 AM,59.272,0.0822
1574,07/20/18 03:50:54 AM,58.498,0.0816
1575,07/20/18 04:50:54 AM,57.807,0.0816
1576,07/20/18 05:50:54 AM,57.204,0.0816
